num_tries,boost_used,attack_duration,score,character_type,hitpoints
65.0,0.0,35.0,3269.1292876,3,1926
156.0,0.0,40.0,3858.0097087,3,2677
85.0,0.0,38.0,4597.5975976,3,567
31.0,0.0,41.0,2978.8359788,0,2248
83.0,0.0,30.0,2611.6642959,0,2539
370.0,1.0,16.0,3163.0017452,0,2557
148.0,0.0,15.0,3509.1299678,0,2826
251.0,1.0,35.0,3431.9526627,1,1339
102.0,1.0,15.0,2577.6836158,2,2915
488.0,0.0,42.0,5389.7707231,2,713
73.0,1.0,47.0,2085.1419032,0,2248
483.0,1.0,47.0,3163.0069749,0,2846
105.0,0.0,18.0,3741.8181818,0,2289
252.0,1.0,33.0,2655.9802713,3,1926
83.0,1.0,41.0,4403.0418251,3,2029
891.0,0.0,46.0,4075.9521219,3,2677
103.0,1.0,17.0,4113.7521223,1,2298
402.0,1.0,30.0,3059.7484277,3,1415
316.0,0.0,47.0,3838.1317978,3,1392
80.0,1.0,33.0,1970.3264095,0,2612
88.0,0.0,35.0,2529.4117647,0,2258
426.0,0.0,25.0,4275.0929368,1,720
299.0,1.0,24.0,2533.7318531,1,1786
186.0,0.0,47.0,4985.7482186,1,1339
375.0,0.0,35.0,3936.4562118,3,1837
140.0,1.0,10.0,3635.2112676,0,2406
122.0,0.0,31.0,4330.4195804,3,567
244.0,1.0,37.0,3142.3650976,3,2677
99.0,1.0,43.0,3208.7591241,2,713
49.0,0.0,33.0,6814.8148148,2,1428
171.0,0.0,18.0,3694.3620178,3,2677
89.0,0.0,27.0,3766.1870504,1,2298
1215.0,0.0,23.0,3015.5631759,0,931
101.0,0.0,44.0,4026.3157894,3,2677
184.0,1.0,24.0,2623.1884058,1,788
83.0,1.0,46.0,4724.025974,2,2058
132.0,0.0,38.0,3203.125,2,1339
259.0,0.0,45.0,2404.475043,3,1415
4.0,1.0,39.0,2259.2592593,3,1225
128.0,1.0,43.0,3212.4010554,3,628
648.0,0.0,25.0,4730.6880541,3,2994
88.0,1.0,49.0,3328.3261802,0,2289
139.0,0.0,16.0,2499.0974729,3,963
137.0,1.0,29.0,2664.9350649,3,2205
401.0,1.0,39.0,3277.4694783,1,2298
112.0,1.0,24.0,2513.6054422,2,2622
97.0,0.0,12.0,3357.9881657,1,1633
15.0,1.0,30.0,3855.8558559,3,628
20.0,0.0,33.0,5000.0,1,1996
85.0,1.0,18.0,2577.9661017,1,1119
122.0,0.0,47.0,2940.4630651,1,1786
204.0,0.0,32.0,4540.0225479,0,729
32.0,0.0,23.0,2945.7364341,3,1415
22.0,0.0,49.0,8263.888889,1,1614
59.0,1.0,38.0,3797.2222222,1,1339
256.0,0.0,48.0,3532.6821938,0,2289
82.0,0.0,22.0,1899.864682,0,1282
188.0,0.0,26.0,4232.5358852,1,2298
148.0,0.0,26.0,2375.4385965,2,2058
1275.0,0.0,27.0,2905.5185375,1,1992
104.0,1.0,32.0,2612.6674787,1,1370
87.0,1.0,28.0,4084.9420849,2,1428
158.0,1.0,31.0,3383.4951456,3,2029
146.0,0.0,16.0,4322.1925134,2,2848
103.0,1.0,37.0,4142.6426426,3,1225
280.0,1.0,43.0,4332.5301205,0,1084
65.0,0.0,31.0,2461.7117117,3,1926
93.0,1.0,34.0,3312.2302158,3,2205
107.0,0.0,11.0,2982.8080229,0,2557
108.0,0.0,26.0,4121.3063764,3,1837
58.0,0.0,40.0,4551.9713262,0,1084
351.0,0.0,28.0,2753.7313433,1,1370
291.0,1.0,41.0,2288.2311487,3,1415
110.0,0.0,35.0,3085.8895705,0,2289
429.0,1.0,31.0,2135.0180505,3,1415
74.0,1.0,15.0,2697.4110032,3,1415
124.0,0.0,14.0,2626.097867,3,2101
173.0,0.0,29.0,3539.4862036,1,1786
143.0,0.0,44.0,3375.14518,0,900
337.0,1.0,22.0,3206.6883419,3,2677
392.0,1.0,20.0,3962.0413327,2,1297
70.0,1.0,19.0,2013.544018,0,2258
371.0,0.0,48.0,2384.566529,0,2248
190.0,1.0,39.0,3589.1286971,2,713
228.0,0.0,10.0,3392.9733247,3,2677
41.0,0.0,13.0,2433.6569579,2,1297
106.0,0.0,47.0,2804.4444444,0,2256
157.0,1.0,13.0,3442.288049,1,1260
902.0,0.0,40.0,3186.7666232,0,1975
224.0,1.0,21.0,3119.3092622,3,1926
174.0,1.0,14.0,2992.3664122,0,2230
436.0,1.0,29.0,4073.1832139,0,2289
66.0,0.0,49.0,3887.8787879,1,1108
141.0,0.0,20.0,2962.0132953,1,788
118.0,1.0,12.0,3845.4545455,2,2058
136.0,1.0,16.0,2890.7469342,1,2713
50.0,0.0,18.0,3971.4285714,0,2230
445.0,0.0,48.0,3397.7314307,3,1415
200.0,1.0,30.0,2768.9768977,3,2677
317.0,1.0,11.0,5533.5389361,3,2677
161.0,0.0,13.0,3991.6317992,2,2058
118.0,1.0,28.0,3770.3703703,0,2406
132.0,0.0,35.0,2753.2110092,2,1902
380.0,1.0,38.0,1919.036467,2,1028
185.0,0.0,37.0,3546.7811159,0,2557
104.0,1.0,36.0,2634.7381865,0,2248
128.0,1.0,20.0,1869.4869487,1,1932
119.0,1.0,44.0,3922.3300971,2,1929
17.0,1.0,17.0,4909.0909091,1,1171
355.0,1.0,25.0,4384.279476,3,1837
142.0,1.0,18.0,3730.2977233,3,2994
229.0,0.0,20.0,5470.9302326,2,713
69.0,1.0,40.0,4382.1138211,3,2121
76.0,0.0,32.0,4670.694864,1,1313
120.0,1.0,23.0,2580.7453416,0,2248
203.0,0.0,12.0,4400.6810443,1,1633
777.0,0.0,23.0,3699.9468932,3,1538
304.0,0.0,19.0,3125.6627784,1,1996
444.0,1.0,42.0,4310.674723,0,2289
183.0,1.0,20.0,2677.6075857,2,2109
42.0,1.0,31.0,3181.8181818,1,2091
122.0,1.0,10.0,4173.7451738,2,2109
126.0,1.0,16.0,2479.7507788,2,601
484.0,0.0,34.0,2851.8924849,3,1415
225.0,0.0,14.0,4110.0090171,0,1084
82.0,0.0,31.0,4380.7106599,0,2289
131.0,1.0,46.0,3283.6879432,0,2289
329.0,0.0,28.0,4128.3489097,3,1538
167.0,0.0,41.0,2775.5261107,3,2205
106.0,0.0,42.0,3754.2857143,2,1401
47.0,1.0,12.0,4847.7157361,3,2677
103.0,1.0,18.0,5595.2380953,2,1475
309.0,1.0,43.0,4400.6993007,1,1339
98.0,1.0,12.0,2693.4306569,2,1459
51.0,0.0,19.0,2808.3333333,0,2557
202.0,1.0,19.0,3061.0573343,3,2677
63.0,1.0,34.0,2789.5878525,3,2677
224.0,0.0,43.0,3107.1729958,2,2058
289.0,1.0,18.0,2561.2597066,2,2848
187.0,1.0,24.0,5417.721519,0,1084
22.0,0.0,25.0,2517.0454546,0,2406
292.0,1.0,24.0,3512.9213483,1,2298
447.0,1.0,15.0,3587.5471698,0,2557
263.0,1.0,17.0,3669.6864111,1,1260
212.0,0.0,41.0,2031.0492505,3,1415
157.0,0.0,10.0,3015.4826958,1,2298
40.0,1.0,17.0,4292.3728814,0,2230
196.0,1.0,26.0,3215.9672466,2,2058
54.0,0.0,26.0,3338.0681818,0,2248
196.0,0.0,14.0,3223.2704402,1,2091
590.0,0.0,40.0,4792.8595487,1,2298
190.0,0.0,39.0,8457.9124578,3,2677
296.0,0.0,14.0,4579.3556086,1,1339
189.0,1.0,20.0,3273.6124635,3,567
92.0,1.0,33.0,3102.9900332,1,788
56.0,0.0,36.0,5467.9245284,3,2677
203.0,1.0,47.0,3367.5637394,0,931
106.0,1.0,24.0,4327.4336283,0,1084
38.0,0.0,49.0,4037.3443983,3,2677
242.0,0.0,21.0,2609.8901099,2,1173
1.0,1.0,23.0,2181.8181818,2,713
197.0,1.0,12.0,4183.2635983,2,713
72.0,0.0,45.0,5451.6908213,3,2029
55.0,1.0,28.0,1828.5123967,3,1538
104.0,1.0,15.0,3322.2543352,0,2826
317.0,0.0,44.0,2507.9477216,1,788
161.0,0.0,18.0,4005.3705692,2,1902
27.0,0.0,35.0,9462.6865671,1,1278
113.0,0.0,17.0,3115.4422788,0,931
75.0,1.0,13.0,2047.0219436,1,2091
206.0,0.0,42.0,5298.4409799,0,2230
183.0,0.0,44.0,2858.1560284,2,2622
162.0,1.0,29.0,4626.4108352,2,1297
100.0,1.0,22.0,2614.6341463,3,963
248.0,1.0,34.0,4178.2115869,3,2677
109.0,0.0,11.0,3298.245614,2,1419
77.0,1.0,38.0,3029.8013245,0,931
109.0,1.0,14.0,2162.1129326,1,1996
66.0,0.0,41.0,2198.4877127,0,931
192.0,1.0,14.0,3475.7929883,3,1818
164.0,0.0,33.0,3457.2605561,1,1370
198.0,1.0,40.0,3240.1995723,2,1428
224.0,1.0,24.0,2577.5342466,1,1633
54.0,0.0,27.0,2695.945946,2,1902
198.0,1.0,33.0,2816.7146974,2,713
324.0,0.0,47.0,2501.7489312,0,2557
340.0,1.0,27.0,5917.8082191,0,1084
99.0,1.0,21.0,3810.4265403,2,713
322.0,0.0,33.0,3843.373494,2,1428
315.0,0.0,10.0,4599.1561181,1,1313
117.0,0.0,20.0,2009.4073377,3,2559
211.0,1.0,31.0,3367.7902622,0,931
88.0,0.0,41.0,2715.2658662,0,2406
87.0,0.0,32.0,4537.7906977,0,931
132.0,1.0,40.0,3026.2443439,0,931
111.0,1.0,46.0,3309.8360656,2,1902
195.0,0.0,43.0,2846.8586387,1,2091
38.0,0.0,30.0,3023.0414746,1,1932
190.0,0.0,46.0,5981.920904,2,713
248.0,1.0,28.0,5684.3455945,2,1297
503.0,1.0,20.0,3501.1798018,2,2058
289.0,1.0,25.0,3255.6270097,3,2677
70.0,1.0,39.0,2666.6666667,0,2557
125.0,1.0,24.0,3341.5112856,3,1538
201.0,0.0,28.0,4770.852429,0,2557
55.0,0.0,11.0,2687.5,0,923
89.0,1.0,40.0,3313.1672598,1,788
22.0,0.0,32.0,2894.2307692,2,2058
111.0,1.0,11.0,6418.8861986,3,1837
320.0,1.0,43.0,2752.9918621,3,1818
235.0,1.0,11.0,5711.6935484,3,2677
130.0,0.0,20.0,2763.1578947,2,1902
117.0,0.0,21.0,3344.9612403,2,1339
908.0,1.0,19.0,3388.7789966,3,2677
82.0,1.0,45.0,3682.4427481,2,713
210.0,0.0,21.0,2479.1035736,3,2101
264.0,0.0,46.0,3708.9504185,2,2109
262.0,0.0,31.0,3921.2350346,1,2298
180.0,0.0,20.0,2815.503876,3,1392
301.0,0.0,19.0,3153.0330882,1,1633
114.0,0.0,25.0,3953.5928144,3,567
233.0,1.0,16.0,6144.0443213,1,1313
3492.0,0.0,39.0,1507.413943,1,1169
77.0,0.0,34.0,4701.2658228,1,2091
111.0,0.0,42.0,3708.5346216,1,2298
87.0,1.0,47.0,2780.3738318,1,1786
59.0,1.0,23.0,4709.0163935,3,1818
21.0,0.0,19.0,4084.2105263,1,1996
190.0,0.0,20.0,3181.2080537,2,1428
276.0,0.0,12.0,3167.3640167,0,900
276.0,1.0,23.0,3899.4082841,3,2677
187.0,0.0,28.0,3818.4961106,2,2770
64.0,1.0,36.0,4865.5737705,1,2298
2102.0,1.0,41.0,3313.9396642,3,2205
198.0,1.0,17.0,4487.6595745,0,2735
207.0,0.0,10.0,3655.9060895,3,2677
355.0,1.0,31.0,1984.3181182,3,1415
27.0,1.0,45.0,5247.0588235,3,567
533.0,1.0,12.0,3978.6036036,3,2677
103.0,0.0,47.0,3329.7213622,1,1440
163.0,1.0,16.0,3090.8119658,3,2101
252.0,0.0,29.0,3695.1833214,0,1084
341.0,1.0,46.0,2575.5355129,2,2058
160.0,1.0,33.0,3155.2270327,0,2289
62.0,0.0,31.0,2501.0351967,1,1370
197.0,0.0,39.0,4442.0062696,2,1274
19.0,0.0,38.0,3172.9323308,0,2248
439.0,1.0,32.0,2089.1405343,2,707
100.0,0.0,18.0,4403.1311155,0,2230
87.0,1.0,10.0,5561.7433414,2,713
59.0,0.0,28.0,1997.8021978,1,2298
67.0,1.0,27.0,3967.9715302,3,567
133.0,0.0,49.0,3457.6043069,2,2109
71.0,1.0,22.0,4181.5856778,2,1406
138.0,0.0,49.0,3130.5595409,3,1818
159.0,1.0,38.0,3279.5100223,0,1084
192.0,0.0,23.0,3203.2085561,0,1084
54.0,1.0,37.0,3329.9748111,2,1942
318.0,1.0,32.0,3455.227882,3,2205
148.0,0.0,16.0,6276.6798419,2,1428
89.0,0.0,38.0,4321.3530655,0,1084
136.0,1.0,19.0,5429.844098,3,1818
354.0,1.0,44.0,4408.3769633,1,2298
104.0,1.0,30.0,3823.6607143,2,1401
295.0,1.0,26.0,3064.516129,1,1992
74.0,1.0,25.0,4574.2092457,2,1297
387.0,0.0,47.0,2520.1492537,3,705
166.0,0.0,45.0,2484.7161572,0,2919
76.0,1.0,32.0,4079.6460177,2,1173
19.0,1.0,24.0,2587.1559633,0,2289
137.0,0.0,12.0,4363.3879782,0,2557
152.0,1.0,23.0,2528.4139101,3,1415
21.0,0.0,30.0,4172.0430107,0,1282
341.0,1.0,47.0,3374.8680042,0,2557
265.0,1.0,20.0,3552.7479469,3,2677
130.0,0.0,13.0,4813.9097744,0,2289
113.0,0.0,44.0,2507.9365079,0,931
188.0,0.0,49.0,3130.9719934,3,2677
75.0,0.0,33.0,3034.9462366,0,2258
187.0,1.0,46.0,3033.7078652,0,2406
37.0,0.0,30.0,3858.974359,2,2058
157.0,1.0,30.0,3121.5311005,0,2248
217.0,0.0,48.0,2660.6699752,2,1902
171.0,0.0,13.0,3608.6124402,1,2298
232.0,1.0,46.0,3508.3655083,1,2298
231.0,1.0,38.0,4567.4763833,3,2029
81.0,1.0,22.0,2752.9411764,0,2612
98.0,0.0,36.0,3870.6365503,1,1339
83.0,0.0,19.0,4238.317757,0,2406
345.0,1.0,21.0,4453.307393,1,788
126.0,1.0,41.0,4777.7777777,0,1084
151.0,0.0,49.0,2670.1720841,1,1992
199.0,1.0,48.0,4252.0891365,2,2058
179.0,1.0,26.0,3079.9304952,0,1579
151.0,0.0,34.0,3615.0341686,3,1225
74.0,1.0,46.0,3420.0913242,1,1992
93.0,1.0,48.0,3214.1732283,0,1282
56.0,0.0,48.0,4509.8039216,1,2298
36.0,0.0,28.0,2650.7936508,3,1225
147.0,1.0,42.0,4323.0035757,2,713
349.0,1.0,22.0,4551.7241379,1,1339
180.0,1.0,36.0,3941.0815174,2,1297
126.0,0.0,25.0,3324.9714937,2,1428
29.0,0.0,37.0,7691.3580246,2,2109
133.0,1.0,49.0,2640.9266409,2,1459
264.0,1.0,48.0,3551.4496873,2,713
196.0,1.0,38.0,4084.1201717,2,1297
942.0,1.0,42.0,4335.1382711,3,2677
223.0,1.0,32.0,3763.6963696,3,643
1.0,0.0,36.0,5666.6666667,3,2313
53.0,0.0,36.0,3756.7567567,1,2091
198.0,1.0,30.0,4115.5913978,2,1475
78.0,1.0,23.0,2005.1282051,1,1202
44.0,0.0,25.0,3028.6885246,1,1260
318.0,0.0,40.0,3603.3300686,1,1899
83.0,1.0,26.0,3668.8311689,0,2557
153.0,1.0,19.0,2411.5574348,3,1415
47.0,0.0,46.0,4349.4623656,0,1322
115.0,1.0,24.0,3629.7935103,0,2557
191.0,0.0,47.0,4001.0905125,0,1084
191.0,0.0,27.0,5329.218107,0,2289
165.0,0.0,20.0,2513.0168453,0,2248
189.0,0.0,35.0,4950.1424501,1,1614
152.0,1.0,29.0,2450.310559,0,2557
120.0,0.0,45.0,2244.65355,3,1415
386.0,0.0,28.0,3007.8311202,1,697
465.0,1.0,49.0,3365.051395,1,2298
294.0,0.0,13.0,3392.991239,0,729
87.0,0.0,22.0,4211.7117117,3,2677
68.0,0.0,45.0,2380.0,3,1415
212.0,0.0,46.0,3613.4020619,3,2024
41.0,0.0,43.0,3104.3478261,0,2248
61.0,1.0,20.0,5076.3888889,1,2091
154.0,0.0,26.0,2855.4376658,2,2058
53.0,0.0,18.0,2684.4919786,2,1419
185.0,0.0,26.0,3603.3630069,3,1926
26.0,1.0,14.0,3436.3636363,2,1475
189.0,0.0,41.0,3504.0650406,3,2994
246.0,0.0,45.0,3057.6923077,1,1996
117.0,1.0,45.0,3077.9220779,0,2230
569.0,1.0,48.0,3088.3993307,0,2557
67.0,0.0,43.0,2860.0451467,1,1996
124.0,0.0,38.0,3344.8275862,3,628
162.0,1.0,46.0,2620.6647399,2,1339
340.0,0.0,17.0,2933.6283186,3,1818
183.0,0.0,20.0,3438.4685506,2,713
121.0,0.0,47.0,4842.0168067,1,1171
200.0,1.0,42.0,4462.037037,2,713
98.0,1.0,31.0,3991.2891987,2,1428
35.0,1.0,17.0,3688.9952153,3,1926
493.0,1.0,13.0,4183.7297484,1,2298
575.0,0.0,14.0,5461.663067,1,1313
209.0,1.0,12.0,3609.2607636,3,1926
170.0,0.0,19.0,3449.8933902,0,2289
41.0,0.0,27.0,2828.4789644,1,1370
25.0,1.0,29.0,2401.6736402,3,1415
199.0,1.0,20.0,2578.1532891,1,1786
147.0,0.0,26.0,2947.0852018,3,2677
29.0,1.0,20.0,4201.6129032,0,2866
306.0,1.0,30.0,2575.1173709,0,2539
87.0,1.0,45.0,3019.8915009,1,2298
329.0,0.0,36.0,4612.6066973,1,1339
78.0,1.0,29.0,4695.2908587,0,931
15.0,1.0,32.0,2390.2439024,2,2299
117.0,0.0,43.0,3881.9875777,0,2735
60.0,0.0,23.0,2739.4957983,0,923
167.0,0.0,27.0,2611.2554112,1,1370
116.0,1.0,45.0,3063.0341881,2,1428
138.0,0.0,41.0,3407.6212471,0,2248
179.0,0.0,11.0,2554.8387097,3,1225
203.0,1.0,48.0,4933.84785,1,1614
67.0,0.0,42.0,3395.0276243,2,1401
75.0,0.0,16.0,3265.6903766,1,1339
266.0,0.0,32.0,2650.2645503,0,2230
144.0,1.0,21.0,4185.6763926,1,1339
52.0,1.0,42.0,4299.2957747,1,1786
378.0,0.0,31.0,2545.3879941,0,2557
57.0,1.0,12.0,5012.8205128,0,2230
228.0,1.0,35.0,3125.7716049,0,2289
169.0,1.0,24.0,2808.8360238,0,923
124.0,1.0,35.0,2915.6214367,1,2091
15.0,0.0,15.0,3148.9361702,0,2185
255.0,0.0,49.0,3439.453125,0,2248
108.0,0.0,38.0,2685.8513189,3,1248
53.0,1.0,32.0,3956.0439561,0,2230
178.0,1.0,46.0,4131.2849162,0,2289
35.0,0.0,17.0,3221.6981132,3,2677
102.0,0.0,12.0,2506.3291139,0,2612
82.0,1.0,41.0,2839.9339934,2,2848
86.0,1.0,48.0,4037.7733598,0,2185
135.0,0.0,17.0,2753.5934292,0,2557
47.0,0.0,13.0,5887.5739644,3,567
176.0,0.0,35.0,3096.5996909,3,1837
70.0,1.0,19.0,3989.5833333,0,2185
146.0,0.0,41.0,4260.4790419,0,931
173.0,0.0,48.0,3945.4787234,2,2058
84.0,1.0,36.0,7234.4322344,0,1084
256.0,1.0,27.0,2459.5429277,0,931
185.0,1.0,44.0,4506.3985375,2,1297
54.0,0.0,28.0,3206.8965517,2,2848
108.0,1.0,37.0,4355.0955414,2,1475
40.0,1.0,20.0,4374.4292237,1,2298
122.0,1.0,42.0,3457.4742268,1,1633
103.0,1.0,20.0,2498.2035928,0,2248
242.0,0.0,24.0,3748.5898469,1,1339
168.0,1.0,30.0,2526.8329554,3,2101
111.0,1.0,28.0,3640.4494382,2,2109
86.0,1.0,35.0,3001.8315018,1,2713
584.0,0.0,34.0,3995.9136018,3,2677
491.0,0.0,26.0,3484.6858225,1,2298
324.0,0.0,42.0,2411.8835893,0,2248
54.0,1.0,18.0,3341.3897281,1,1260
173.0,0.0,41.0,3101.8078021,1,1260
199.0,0.0,42.0,3369.8113208,3,2863
45.0,1.0,13.0,4917.4311927,0,1084
86.0,0.0,31.0,3126.1682243,0,2826
212.0,1.0,15.0,3241.1812962,1,1108
174.0,0.0,18.0,3127.1626298,3,2677
111.0,1.0,20.0,2823.3890215,1,1339
438.0,1.0,38.0,3124.7578458,0,1282
112.0,1.0,24.0,4203.6474164,1,1339
283.0,1.0,32.0,2527.0639694,1,1786
91.0,0.0,21.0,2133.2533013,0,2248
260.0,0.0,20.0,3251.4827995,1,1633
292.0,0.0,41.0,2449.9814057,3,1415
261.0,0.0,38.0,3699.0801577,3,1837
77.0,1.0,38.0,4181.8181818,2,2109
187.0,1.0,19.0,2008.4210526,2,1459
150.0,1.0,37.0,3740.9326425,0,1975
350.0,1.0,17.0,2651.1213955,3,2205
13.0,1.0,37.0,4305.5555555,0,2230
342.0,1.0,35.0,2993.3586337,0,2919
51.0,0.0,39.0,4129.7468354,2,2770
229.0,0.0,48.0,3790.5048983,2,1475
71.0,1.0,27.0,3676.1061947,3,1074
67.0,1.0,49.0,3663.4615385,2,2109
103.0,0.0,29.0,3888.2466281,0,2406
254.0,0.0,27.0,2625.1881586,1,1786
19.0,1.0,18.0,1897.5903614,1,1932
118.0,1.0,29.0,3444.7852761,0,931
39.0,0.0,25.0,3333.3333333,3,1074
151.0,1.0,26.0,3100.9573542,2,1428
200.0,0.0,43.0,2745.7293035,0,900
63.0,1.0,12.0,5218.8449848,2,713
423.0,1.0,47.0,2242.3603794,2,1028
14.0,1.0,20.0,5865.3846154,1,2298
26.0,0.0,11.0,2671.7948718,0,2539
289.0,1.0,12.0,3542.2343324,0,931
353.0,1.0,28.0,5501.2330456,2,1297
388.0,0.0,22.0,3292.5110132,3,2677
134.0,1.0,41.0,2454.7413793,3,2313
291.0,0.0,40.0,2956.6133108,3,1415
192.0,1.0,10.0,3559.0828924,0,2557
383.0,0.0,45.0,4789.5765472,3,2677
52.0,1.0,47.0,1786.6666667,0,900
34.0,0.0,15.0,3489.7119342,1,788
91.0,1.0,35.0,3743.1906614,0,1084
690.0,1.0,12.0,3837.1343579,3,2677
307.0,0.0,34.0,5867.3758865,2,1297
53.0,1.0,38.0,4641.0256411,0,1322
234.0,0.0,12.0,4246.555475,2,1297
431.0,0.0,29.0,3839.7409955,3,2677
135.0,1.0,11.0,3638.996139,3,2994
98.0,1.0,21.0,3641.3199426,0,2557
131.0,1.0,42.0,3259.9277978,2,1475
103.0,1.0,13.0,4886.0759493,3,1837
231.0,1.0,44.0,4107.1129707,1,1339
289.0,1.0,28.0,4970.8609272,2,1428
93.0,0.0,13.0,4141.0526316,0,900
230.0,1.0,16.0,2476.2177651,0,2248
117.0,0.0,15.0,1908.2332762,1,1169
43.0,1.0,25.0,5774.5098039,2,713
76.0,1.0,46.0,2588.3495146,3,643
336.0,1.0,37.0,3887.002342,1,1339
71.0,0.0,46.0,3968.6098654,2,713
134.0,1.0,16.0,2126.5182186,3,2101
383.0,1.0,19.0,4423.8765929,2,2591
125.0,1.0,36.0,2244.5972495,1,2713
43.0,1.0,49.0,2871.1864407,0,2557
176.0,0.0,46.0,3513.9720559,0,1043
48.0,1.0,42.0,3448.7632509,2,1428
99.0,1.0,19.0,2244.8036951,3,1415
139.0,0.0,18.0,4988.0382775,2,2058
93.0,1.0,18.0,3267.3521851,0,2258
60.0,1.0,34.0,3989.0909091,3,1818
260.0,0.0,40.0,2521.8800648,3,2205
89.0,0.0,16.0,3784.9223947,3,2313
92.0,0.0,31.0,4444.6721312,1,2298
61.0,1.0,31.0,6143.6781609,1,1313
7280.0,1.0,45.0,7149.9719961,3,2677
101.0,0.0,33.0,2279.4117647,3,2101
44.0,0.0,48.0,4094.5273632,2,1929
219.0,1.0,34.0,2860.989355,1,1786
224.0,1.0,24.0,3886.2911796,3,705
321.0,0.0,12.0,3389.4370284,0,1579
214.0,1.0,17.0,3136.2916006,1,1996
44.0,1.0,17.0,4425.7425743,3,1818
493.0,1.0,23.0,3966.4340312,1,2298
631.0,1.0,17.0,4000.0,3,2677
244.0,0.0,11.0,4603.1007752,2,1297
111.0,1.0,21.0,5162.109375,0,2230
73.0,0.0,26.0,2472.972973,0,2557
165.0,0.0,37.0,2982.1428571,1,1786
144.0,1.0,26.0,2911.827957,0,1282
147.0,1.0,38.0,3571.2871287,2,713
214.0,1.0,44.0,2553.868402,1,1260
216.0,1.0,46.0,2967.6491733,3,963
32.0,0.0,10.0,3661.5384615,2,713
115.0,1.0,34.0,2456.1213434,2,1459
189.0,0.0,32.0,4330.7008885,2,1297
198.0,0.0,27.0,2778.544542,0,2557
635.0,0.0,10.0,3478.0585107,1,2298
202.0,1.0,42.0,5700.2188183,0,2735
175.0,1.0,39.0,3443.5146443,1,1633
78.0,0.0,11.0,3399.1683991,0,2248
103.0,1.0,29.0,3187.296417,0,2289
243.0,1.0,22.0,3300.8789723,0,2557
213.0,1.0,27.0,3876.2798635,1,1440
193.0,0.0,11.0,2626.3656227,3,2101
77.0,0.0,45.0,3070.754717,1,1313
89.0,1.0,23.0,2724.8,3,963
38.0,0.0,24.0,4908.2125604,1,2298
218.0,0.0,34.0,3827.6999176,1,1339
114.0,0.0,17.0,4091.1214953,2,2058
494.0,0.0,34.0,3731.2456986,3,2677
90.0,1.0,35.0,3221.6312057,0,2230
850.0,0.0,46.0,4367.2099712,3,2677
114.0,1.0,36.0,2771.978022,1,1996
95.0,0.0,24.0,3879.1593695,3,2205
313.0,0.0,33.0,3712.6276694,3,2677
56.0,1.0,30.0,2029.3453725,1,1932
158.0,1.0,32.0,3816.1764706,1,1108
205.0,1.0,43.0,5511.1633372,3,2677
188.0,1.0,30.0,4018.4442662,2,1297
434.0,1.0,37.0,3881.1630847,0,754
1230.0,1.0,19.0,3205.845559,3,2205
370.0,0.0,49.0,2852.5525526,1,2091
150.0,1.0,10.0,3579.4768611,1,2298
217.0,0.0,38.0,2575.2321981,1,1339
87.0,0.0,40.0,3048.5981308,0,2557
21.0,0.0,45.0,4852.2727273,0,2289
146.0,0.0,10.0,2430.7159353,3,2559
259.0,1.0,35.0,2943.6457734,2,1339
135.0,0.0,44.0,5008.9686098,3,1837
56.0,0.0,13.0,5509.1743119,0,1579
55.0,1.0,27.0,4093.5483871,3,1837
70.0,0.0,16.0,2135.2253756,1,1260
316.0,0.0,28.0,5174.0331492,3,1837
39.0,0.0,13.0,2110.0917431,3,1415
56.0,0.0,28.0,5593.607306,3,1837
140.0,0.0,21.0,2605.734767,1,788
179.0,1.0,13.0,3685.0678733,3,1837
229.0,1.0,46.0,2740.4063205,3,1837
225.0,0.0,44.0,2931.7356572,0,2406
148.0,0.0,11.0,2413.9492754,0,2248
291.0,1.0,39.0,2757.7608143,0,2557
108.0,1.0,27.0,3031.56708,2,1428
283.0,1.0,27.0,4412.7906977,1,2298
376.0,0.0,39.0,3993.8271605,1,788
43.0,1.0,29.0,3996.7105263,0,1579
177.0,0.0,25.0,3115.2882205,0,2557
121.0,0.0,27.0,2750.5668934,0,2539
35.0,1.0,44.0,3548.2233502,3,705
75.0,1.0,11.0,4097.9827089,0,2557
53.0,0.0,30.0,3740.6015038,2,2109
322.0,0.0,23.0,2638.6418755,0,2248
49.0,1.0,25.0,4060.6060606,3,1926
106.0,1.0,38.0,3892.665474,0,2557
148.0,0.0,32.0,2809.5723014,0,2557
42.0,0.0,42.0,3264.7058824,3,2121
132.0,0.0,17.0,3397.7128336,3,2121
131.0,0.0,48.0,3455.8629776,3,1837
205.0,0.0,48.0,3270.471464,2,1428
31.0,0.0,37.0,2482.2695035,0,2248
91.0,1.0,10.0,4070.754717,3,1818
20.0,0.0,41.0,3727.2727273,2,2591
433.0,0.0,20.0,3606.9883528,3,2205
52.0,0.0,19.0,3984.6743295,3,2121
86.0,0.0,47.0,3326.1231281,1,2298
782.0,1.0,17.0,4009.8067494,0,2289
112.0,1.0,40.0,3567.1641791,1,2298
22.0,0.0,16.0,2328.2051282,0,2185
296.0,1.0,20.0,2954.4221378,0,1084
117.0,0.0,28.0,4399.4910941,0,2289
125.0,0.0,17.0,2062.6450116,3,2205
605.0,1.0,44.0,5477.3082943,3,2677
177.0,1.0,43.0,3933.3333333,2,1475
